"","Product_Code","Warehouse","Product_Category","Date","Order_Demand"
"28333","Product_0846","Whse_J","Category_021","2014/7/9",31
"28334","Product_1359","Whse_J","Category_019","2013/6/28",1000
"28335","Product_1826","Whse_J","Category_006","2015/7/29",500
"28336","Product_1239","Whse_J","Category_019","2016/3/17",200
"28337","Product_0333","Whse_A","Category_021","2012/2/2",5
"28338","Product_0789","Whse_J","Category_001","2013/4/2",2
"28339","Product_1150","Whse_J","Category_006","2016/7/14",60000
"28340","Product_0008","Whse_C","Category_005","2012/4/20",1500
"28341","Product_1530","Whse_J","Category_019","2016/9/2",250
"28342","Product_1430","Whse_J","Category_019","2013/3/28",1400
"28343","Product_1381","Whse_J","Category_019","2013/6/3",500
"28344","Product_1360","Whse_J","Category_019","2013/10/1",2000
"28345","Product_0779","Whse_J","Category_001","2016/2/19",10
"28346","Product_0773","Whse_J","Category_001","2013/10/11",25
"28347","Product_0228","Whse_A","Category_007","2012/11/2",39
"28348","Product_0226","Whse_J","Category_007","2012/12/4",10
"28349","Product_2027","Whse_J","Category_005","2015/5/11",1000
"28350","Product_1453","Whse_J","Category_019","2014/3/27",10000
"28351","Product_1278","Whse_C","Category_019","2016/1/25",29000
"28352","Product_0317","Whse_J","Category_011","2016/5/24",30
"28353","Product_2093","Whse_S","Category_009","2015/9/8",200
"28354","Product_0821","Whse_J","Category_001","2013/10/30",1
"28355","Product_2038","Whse_J","Category_011","2014/11/7",1
"28356","Product_1316","Whse_J","Category_019","2012/10/19",10000
"28357","Product_1427","Whse_J","Category_019","2013/1/17",100
"28358","Product_1134","Whse_J","Category_005","2013/1/11",100
"28359","Product_1388","Whse_A","Category_019","2012/8/14",3100
"28360","Product_1295","Whse_J","Category_019","2012/4/25",3000
"28361","Product_1968","Whse_J","Category_005","2016/4/21",4000
"28362","Product_1078","Whse_C","Category_020","2015/3/24",8050
"28363","Product_1451","Whse_J","Category_019","2015/4/13",3000
"28364","Product_1669","Whse_A","Category_026","2012/10/4",60
"28365","Product_0344","Whse_J","Category_021","2013/7/4",5
"28366","Product_2138","Whse_A","Category_009","2015/6/29",50
"28367","Product_1410","Whse_J","Category_019","2013/2/14",3000
"28368","Product_1825","Whse_J","Category_006","2014/12/17",2500
"28369","Product_0979","Whse_J","Category_028","2012/3/5",600
"28370","Product_2081","Whse_S","Category_009","2013/12/4",50
"28371","Product_1554","Whse_J","Category_019","2015/3/12",10000
"28372","Product_2037","Whse_J","Category_011","2016/11/16",10
"28373","Product_1016","Whse_J","Category_007","2013/12/17",200
"28374","Product_1540","Whse_J","Category_019","2015/10/27",1000
"28375","Product_0606","Whse_J","Category_001","2013/10/30",25
"28376","Product_1645","Whse_A","Category_024","2012/11/15",1
"28377","Product_1664","Whse_J","Category_026","2014/6/12",3
"28378","Product_0412","Whse_C","Category_007","2016/4/18",50
"28379","Product_1420","Whse_A","Category_019","2015/8/10",3000
"28380","Product_1479","Whse_J","Category_019","2012/3/1",5000
"28381","Product_0606","Whse_J","Category_001","2012/3/28",25
"28382","Product_0677","Whse_J","Category_011","2016/2/19",20
"28383","Product_0608","Whse_J","Category_001","2015/12/18",8
"28384","Product_1359","Whse_J","Category_019","2013/11/18",25000
"28385","Product_1294","Whse_J","Category_019","2014/1/30",500
"28386","Product_1430","Whse_J","Category_019","2015/12/25",NA
"28387","Product_1480","Whse_J","Category_019","2015/2/24",5000
"28388","Product_0211","Whse_A","Category_007","2016/9/22",4
"28389","Product_0352","Whse_S","Category_021","2015/3/16",11
"28390","Product_1453","Whse_J","Category_019","2012/8/17",5000
"28391","Product_0818","Whse_J","Category_001","2015/1/14",10
"28392","Product_1494","Whse_J","Category_019","2016/11/10",100
"28393","Product_1506","Whse_J","Category_019","2015/4/1",1000
"28394","Product_0333","Whse_J","Category_021","2014/1/21",50
"28395","Product_1891","Whse_J","Category_021","2015/1/7",160
"28396","Product_1224","Whse_J","Category_019","2016/10/14",4000
"28397","Product_1355","Whse_J","Category_019","2016/5/9",1000
"28398","Product_0693","Whse_J","Category_001","2015/4/1",4
"28399","Product_1535","Whse_A","Category_019","2016/8/30",100
"28400","Product_1367","Whse_J","Category_019","2015/10/8",300
"28401","Product_1512","Whse_J","Category_019","2013/4/1",1500
"28402","Product_0627","Whse_J","Category_001","2013/12/6",1
"28403","Product_1991","Whse_J","Category_005","2012/7/10",100
"28404","Product_1555","Whse_J","Category_019","2016/10/20",3000
"28405","Product_1556","Whse_J","Category_019","2016/2/26",10000
"28406","Product_0973","Whse_J","Category_028","2012/7/5",100
"28407","Product_0786","Whse_J","Category_001","2016/3/8",5
"28408","Product_1496","Whse_A","Category_019","2012/3/16",11000
"28409","Product_1287","Whse_J","Category_019","2015/2/20",20000
"28410","Product_1678","Whse_J","Category_021","2014/1/29",5
"28411","Product_0409","Whse_J","Category_019","2016/4/14",20
"28412","Product_0955","Whse_J","Category_028","2016/5/16",7
"28413","Product_1966","Whse_J","Category_005","2012/3/13",1000
"28414","Product_1838","Whse_J","Category_006","2016/2/25",5000
"28415","Product_1307","Whse_J","Category_019","2016/12/13",100
"28416","Product_0230","Whse_A","Category_007","2014/2/7",115
"28417","Product_1719","Whse_A","Category_003","2015/4/23",54
"28418","Product_1295","Whse_J","Category_019","2014/4/10",10000
"28419","Product_1295","Whse_J","Category_019","2015/9/11",500
"28420","Product_1250","Whse_A","Category_019","2014/3/21",0
"28421","Product_0221","Whse_S","Category_007","2014/9/30",1110
"28422","Product_1286","Whse_J","Category_019","2014/3/12",200
"28423","Product_1991","Whse_J","Category_005","2016/7/28",500
"28424","Product_0816","Whse_J","Category_001","2013/9/19",5
"28425","Product_0294","Whse_A","Category_015","2013/10/25",65
"28426","Product_0687","Whse_J","Category_011","2014/11/27",100
"28427","Product_1212","Whse_J","Category_019","2012/5/29",1000
"28428","Product_1834","Whse_A","Category_018","2015/10/6",5
"28429","Product_1031","Whse_J","Category_028","2012/6/15",100
"28430","Product_1377","Whse_J","Category_019","2016/2/22",25000
"28431","Product_1458","Whse_J","Category_019","2013/11/26",500
"28432","Product_0204","Whse_A","Category_007","2015/1/19",100
"28433","Product_1555","Whse_J","Category_019","2013/1/16",4000
"28434","Product_2076","Whse_A","Category_009","2015/9/22",50
"28435","Product_1000","Whse_A","Category_028","2013/3/13",500
"28436","Product_0273","Whse_J","Category_021","2015/10/1",100
"28437","Product_0387","Whse_S","Category_030","2015/5/5",5000
"28438","Product_1878","Whse_J","Category_005","2016/4/27",500
"28439","Product_0148","Whse_A","Category_023","2015/6/1",1
"28440","Product_0199","Whse_J","Category_007","2013/10/17",1
"28441","Product_1771","Whse_J","Category_001","2016/6/27",1
"28442","Product_1226","Whse_J","Category_019","2015/3/24",100
"28443","Product_1157","Whse_J","Category_006","2012/9/25",30000
"28444","Product_1439","Whse_J","Category_019","2014/12/8",1000
"28445","Product_1360","Whse_J","Category_019","2015/7/1",2000
"28446","Product_0670","Whse_J","Category_011","2015/4/8",1
"28447","Product_0316","Whse_J","Category_011","2016/3/25",30
"28448","Product_1424","Whse_A","Category_019",NA,1200
"28449","Product_0209","Whse_A","Category_007","2013/3/14",20
"28450","Product_0020","Whse_A","Category_005","2016/11/21",400
"28451","Product_1295","Whse_J","Category_019","2015/5/25",100
"28452","Product_1380","Whse_J","Category_019","2014/11/27",1000
"28453","Product_0415","Whse_A","Category_019","2012/1/30",1300
"28454","Product_1929","Whse_J","Category_001","2013/11/11",1
"28455","Product_0963","Whse_J","Category_005","2015/4/1",100
"28456","Product_0675","Whse_J","Category_011","2013/6/21",1
"28457","Product_1470","Whse_J","Category_019","2013/1/15",2000
"28458","Product_0613","Whse_J","Category_001","2012/7/5",1
"28459","Product_0710","Whse_J","Category_001","2013/6/28",25
"28460","Product_0941","Whse_J","Category_005","2012/7/20",1000
"28461","Product_1450","Whse_J","Category_019","2014/6/11",3000
"28462","Product_1196","Whse_J","Category_019","2016/2/8",1000
"28463","Product_0288","Whse_S","Category_021","2012/7/28",400
"28464","Product_1676","Whse_J","Category_021","2015/7/24",1
"28465","Product_1526","Whse_J","Category_019","2014/11/19",1000
"28466","Product_1262","Whse_J","Category_019","2015/7/31",20000
"28467","Product_1241","Whse_J","Category_019","2016/4/19",30000
"28468","Product_1359","Whse_J","Category_019","2012/5/8",2000
"28469","Product_1287","Whse_J","Category_019","2012/11/28",2000
"28470","Product_1023","Whse_J","Category_007","2016/4/19",500
"28471","Product_0080","Whse_J","Category_019","2013/4/25",300
"28472","Product_1469","Whse_J","Category_019","2016/6/23",2000
"28473","Product_1463","Whse_J","Category_019","2014/4/2",1000
"28474","Product_1359","Whse_J","Category_019","2014/4/2",10000
"28475","Product_0664","Whse_C","Category_011","2016/9/6",1
"28476","Product_1669","Whse_A","Category_026","2012/8/23",9
"28477","Product_0613","Whse_J","Category_001","2012/6/27",1
"28478","Product_0471","Whse_A","Category_015","2015/2/17",1
"28479","Product_0213","Whse_A","Category_007","2014/7/2",100
"28480","Product_1382","Whse_J","Category_019","2013/5/20",3000
"28481","Product_2010","Whse_J","Category_005","2016/1/20",1000
"28482","Product_0831","Whse_J","Category_019","2012/6/1",1000
"28483","Product_1410","Whse_A","Category_019","2014/5/13",500
"28484","Product_0845","Whse_J","Category_021","2012/12/13",30
"28485","Product_1222","Whse_J","Category_019","2014/12/16",1000
"28486","Product_1263","Whse_C","Category_019","2014/7/29",10000
"28487","Product_1848","Whse_A","Category_006","2015/10/13",1000
"28488","Product_0618","Whse_J","Category_001","2012/11/2",25
"28489","Product_0288","Whse_A","Category_021","2012/7/3",10
"28490","Product_1754","Whse_J","Category_001","2013/6/17",1
"28491","Product_0606","Whse_J","Category_001","2014/8/4",25
"28492","Product_0516","Whse_A","Category_022","2013/9/24",2
"28493","Product_2109","Whse_A","Category_009","2012/11/9",154
"28494","Product_1495","Whse_J","Category_019","2012/12/6",200
"28495","Product_1016","Whse_J","Category_007","2012/11/9",290000
"28496","Product_0287","Whse_S","Category_021","2012/2/15",300
"28497","Product_0959","Whse_J","Category_028","2013/11/21",NA
"28498","Product_0409","Whse_J","Category_019","2013/12/5",100
"28499","Product_0933","Whse_J","Category_006","2012/9/27",25000
"28500","Product_1237","Whse_S","Category_019","2012/11/9",30000
"28501","Product_2024","Whse_J","Category_005","2016/12/26",100
"28502","Product_1463","Whse_J","Category_019","2015/2/6",1200
"28503","Product_0963","Whse_J","Category_005","2015/12/21",100
"28504","Product_0285","Whse_J","Category_021","2015/12/2",30
"28505","Product_0526","Whse_S","Category_022","2013/5/29",NA
"28506","Product_0931","Whse_J","Category_006","2013/1/28",10000
"28507","Product_1468","Whse_C","Category_019","2013/10/8",5000
"28508","Product_1377","Whse_J","Category_019","2014/11/20",20000
"28509","Product_1222","Whse_J","Category_019","2013/10/29",2000
"28510","Product_1541","Whse_A","Category_019","2016/6/22",0
"28511","Product_1126","Whse_J","Category_007","2012/2/9",320
"28512","Product_1253","Whse_J","Category_019","2015/10/8",10000
"28513","Product_0353","Whse_S","Category_021","2012/10/2",40
"28514","Product_2027","Whse_J","Category_005","2013/8/8",300
"28515","Product_1257","Whse_J","Category_019","2012/6/21",300
"28516","Product_1377","Whse_J","Category_019","2016/4/1",500
"28517","Product_1382","Whse_J","Category_019","2012/5/16",1800
"28518","Product_1470","Whse_A","Category_019","2012/12/3",10000
"28519","Product_1299","Whse_A","Category_019","2013/9/18",0
"28520","Product_2001","Whse_C","Category_005","2016/8/1",100
"28521","Product_1299","Whse_A","Category_019","2014/9/10",10000
"28522","Product_1378","Whse_J","Category_019","2014/1/8",1000
"28523","Product_0341","Whse_J","Category_021","2015/3/18",3
"28524","Product_1248","Whse_J","Category_019","2012/9/10",5000
"28525","Product_0178","Whse_J","Category_007","2014/9/2",16
"28526","Product_0228","Whse_A","Category_007","2012/11/9",100
"28527","Product_1403","Whse_J","Category_019","2014/1/27",2000
"28528","Product_1266","Whse_J","Category_019","2014/4/14",10000
"28529","Product_0720","Whse_J","Category_001","2015/6/15",10
"28530","Product_0904","Whse_J","Category_023","2014/3/10",50
"28531","Product_0407","Whse_J","Category_019","2012/11/12",1500
"28532","Product_1680","Whse_J","Category_021","2014/10/3",40
"28533","Product_1638","Whse_J","Category_019","2014/4/3",100
"28534","Product_0249","Whse_J","Category_007","2013/2/6",4
"28535","Product_2006","Whse_J","Category_005","2014/10/22",2000
"28536","Product_1901","Whse_J","Category_019","2015/9/18",3000
"28537","Product_1359","Whse_J","Category_019","2013/7/11",3000
"28538","Product_0058","Whse_J","Category_019","2013/6/28",1
"28539","Product_1023","Whse_J","Category_007","2013/8/21",100
"28540","Product_0122","Whse_A","Category_021","2013/1/14",200
"28541","Product_1555","Whse_J","Category_019","2014/11/26",200
"28542","Product_0956","Whse_J","Category_028","2015/8/11",6
"28543","Product_1452","Whse_J","Category_019","2013/1/28",1000
"28544","Product_1704","Whse_J","Category_026","2015/11/17",3
"28545","Product_1496","Whse_J","Category_019","2013/10/7",5000
"28546","Product_0383","Whse_S","Category_030","2015/8/11",100
"28547","Product_0123","Whse_A","Category_021","2013/12/18",50
"28548","Product_0410","Whse_J","Category_019","2015/11/20",100
"28549","Product_1250","Whse_J","Category_019","2014/1/7",4000
"28550","Product_1163","Whse_J","Category_006","2012/5/31",50000
"28551","Product_1031","Whse_J","Category_028","2012/5/23",500
"28552","Product_0342","Whse_A","Category_021","2016/1/28",3
"28553","Product_1248","Whse_J","Category_019","2016/9/21",306000
"28554","Product_1904","Whse_J","Category_019","2015/1/20",1000
"28555","Product_1248","Whse_J","Category_019","2012/10/3",3000
"28556","Product_1825","Whse_A","Category_006","2014/1/20",2500
"28557","Product_1825","Whse_J","Category_006","2015/9/11",2500
"28558","Product_1839","Whse_J","Category_006","2012/7/23",4000
"28559","Product_1295","Whse_J","Category_019","2012/6/28",1000
"28560","Product_1274","Whse_J","Category_019","2012/5/7",3000
"28561","Product_1844","Whse_A","Category_018","2015/1/5",13
"28562","Product_1264","Whse_S","Category_019","2013/11/6",5000
"28563","Product_1464","Whse_J","Category_019","2015/10/30",600
"28564","Product_1264","Whse_C","Category_019","2015/5/14",3000
"28565","Product_0232","Whse_J","Category_007","2012/12/12",1
"28566","Product_1883","Whse_J","Category_006","2014/1/8",12
"28567","Product_1781","Whse_J","Category_018","2016/5/9",1
"28568","Product_1954","Whse_J","Category_001","2014/2/12",1
"28569","Product_1378","Whse_J","Category_019","2014/3/17",10000
"28570","Product_0514","Whse_J","Category_022","2016/11/25",30
"28571","Product_0033","Whse_J","Category_005","2013/6/19",500
"28572","Product_1222","Whse_J","Category_019","2012/3/30",3000
"28573","Product_0443","Whse_J","Category_015","2012/6/28",4
"28574","Product_1402","Whse_A","Category_019","2015/8/3",0
"28575","Product_1045","Whse_J","Category_007","2013/8/22",300
"28576","Product_1470","Whse_J","Category_019","2015/8/10",1000
"28577","Product_1016","Whse_J","Category_007","2013/5/9",100
"28578","Product_0412","Whse_J","Category_007","2015/2/13",3
"28579","Product_0645","Whse_J","Category_019","2016/6/14",1
"28580","Product_1259","Whse_J","Category_019","2012/11/21",500
"28581","Product_0211","Whse_A","Category_007","2013/2/7",500
"28582","Product_0355","Whse_J","Category_005","2015/8/17",10000
"28583","Product_0943","Whse_J","Category_005","2014/9/18",2000
"28584","Product_1381","Whse_J","Category_019","2016/10/11",10000
"28585","Product_1733","Whse_S","Category_030","2015/11/10",500
"28586","Product_1264","Whse_J","Category_019","2015/9/1",25000
"28587","Product_1716","Whse_A","Category_026","2012/2/6",0
"28588","Product_0643","Whse_A","Category_028","2012/3/21",4
"28589","Product_0994","Whse_J","Category_028","2015/9/28",250
"28590","Product_2053","Whse_A","Category_021","2013/11/17",20
"28591","Product_1282","Whse_J","Category_033","2014/11/26",20000
"28592","Product_0623","Whse_J","Category_001","2013/7/31",2
"28593","Product_0981","Whse_J","Category_028","2016/2/25",100
"28594","Product_0222","Whse_J","Category_007","2012/4/23",6
"28595","Product_1264","Whse_J","Category_019","2015/4/7",38000
"28596","Product_0067","Whse_J","Category_019","2014/4/15",1000
"28597","Product_0791","Whse_J","Category_001","2016/10/24",50
"28598","Product_0708","Whse_J","Category_001","2013/7/2",25
"28599","Product_1480","Whse_J","Category_019","2014/3/4",10000
"28600","Product_0412","Whse_C","Category_007","2015/8/10",70
"28601","Product_1250","Whse_J","Category_019","2014/12/22",300
"28602","Product_1016","Whse_J","Category_007","2015/12/7",800
"28603","Product_0597","Whse_J","Category_017","2012/11/30",3
"28604","Product_1776","Whse_J","Category_010","2015/12/22",NA
"28605","Product_1470","Whse_J","Category_019","2014/7/4",1200
"28606","Product_1518","Whse_J","Category_019","2012/12/6",500
"28607","Product_1553","Whse_A","Category_019","2013/8/13",0
"28608","Product_0703","Whse_J","Category_001","2014/11/18",2
"28609","Product_0408","Whse_J","Category_019","2013/10/22",125
"28610","Product_1537","Whse_J","Category_019","2013/12/4",300
"28611","Product_0058","Whse_J","Category_019","2015/6/16",1
"28612","Product_1453","Whse_J","Category_019","2014/2/17",1000
"28613","Product_1463","Whse_J","Category_019","2014/3/4",2000
"28614","Product_1460","Whse_J","Category_019","2014/4/15",100000
"28615","Product_1420","Whse_A","Category_019","2014/7/7",0
"28616","Product_1531","Whse_J","Category_019","2012/7/2",250
"28617","Product_1569","Whse_J","Category_019","2013/1/31",100
"28618","Product_1470","Whse_C","Category_019","2014/7/15",13000
"28619","Product_0031","Whse_J","Category_005","2014/7/17",4000
"28620","Product_0250","Whse_J","Category_007","2014/6/30",6
"28621","Product_1862","Whse_J","Category_001","2015/2/24",1
"28622","Product_1419","Whse_A","Category_019","2014/3/6",1000
"28623","Product_1456","Whse_J","Category_019","2013/5/9",5000
"28624","Product_0767","Whse_J","Category_001","2016/6/14",NA
"28625","Product_0191","Whse_A","Category_007","2013/2/12",100
"28626","Product_1453","Whse_J","Category_019","2013/1/21",40000
"28627","Product_1417","Whse_A","Category_019","2013/9/27",0
"28628","Product_0228","Whse_A","Category_007","2013/5/3",100
"28629","Product_0868","Whse_J","Category_023","2012/4/3",500
"28630","Product_0130","Whse_J","Category_021","2012/2/13",5
"28631","Product_0991","Whse_J","Category_028","2013/6/27",500
"28632","Product_1367","Whse_J","Category_019","2015/2/4",500
"28633","Product_1430","Whse_J","Category_019","2015/3/3",1500
"28634","Product_1991","Whse_J","Category_005","2014/7/24",5000
"28635","Product_0057","Whse_J","Category_019","2014/4/24",1
"28636","Product_1556","Whse_J","Category_019","2012/11/2",5000
"28637","Product_0664","Whse_J","Category_011","2012/12/25",3
"28638","Product_1760","Whse_J","Category_001","2012/11/29",1
"28639","Product_0145","Whse_S","Category_005","2015/6/30",10000
"28640","Product_0731","Whse_J","Category_001","2016/9/2",1
"28641","Product_0832","Whse_J","Category_019","2014/3/3",1000
"28642","Product_1262","Whse_J","Category_019","2016/10/4",1500
"28643","Product_0083","Whse_J","Category_019","2015/12/4",20000
"28644","Product_0085","Whse_J","Category_019","2013/4/2",1000
"28645","Product_1018","Whse_J","Category_007","2014/10/16",1000
"28646","Product_1461","Whse_J","Category_019","2014/6/12",150
"28647","Product_0264","Whse_J","Category_001","2014/10/30",1
"28648","Product_1307","Whse_J","Category_019","2013/2/7",200
"28649","Product_1359","Whse_J","Category_019","2012/9/19",25000
"28650","Product_1392","Whse_J","Category_019","2015/11/2",2000
"28651","Product_0932","Whse_J","Category_006","2015/9/24",6000
"28652","Product_1424","Whse_A","Category_019","2012/6/4",1000
"28653","Product_1502","Whse_J","Category_019","2015/10/1",3000
"28654","Product_0017","Whse_J","Category_005","2014/7/8",300
"28655","Product_0993","Whse_J","Category_028","2014/6/9",100
"28656","Product_1513","Whse_A","Category_019","2012/4/5",10000
"28657","Product_1348","Whse_S","Category_019","2015/12/31",2000
"28658","Product_1262","Whse_J","Category_019","2015/12/17",500
"28659","Product_1359","Whse_J","Category_019","2012/3/19",50000
"28660","Product_1391","Whse_J","Category_019","2016/4/7",100
"28661","Product_0982","Whse_A","Category_028","2015/6/22",100
"28662","Product_1835","Whse_C","Category_006","2014/6/4",10000
"28663","Product_1213","Whse_J","Category_019","2012/1/26",5000
"28664","Product_1495","Whse_J","Category_019","2012/5/1",4000
"28665","Product_0453","Whse_A","Category_015","2014/11/11",2
"28666","Product_0583","Whse_J","Category_032","2012/12/3",120
"28667","Product_0654","Whse_J","Category_011","2013/11/12",5
"28668","Product_0033","Whse_J","Category_005","2014/9/4",5000
"28669","Product_1825","Whse_J","Category_006","2014/7/4",2500
"28670","Product_1518","Whse_J","Category_019","2013/2/8",200
"28671","Product_0424","Whse_A","Category_019","2012/8/29",10000
"28672","Product_0613","Whse_J","Category_001","2015/11/2",1
"28673","Product_0168","Whse_A","Category_021","2015/4/13",120
"28674","Product_0446","Whse_J","Category_015","2016/12/6",2
"28675","Product_1382","Whse_J","Category_019","2014/7/10",1000
"28676","Product_1377","Whse_J","Category_019","2016/12/6",20000
"28677","Product_1991","Whse_J","Category_005","2015/9/29",500
"28678","Product_1477","Whse_J","Category_019","2016/2/1",200
"28679","Product_1368","Whse_A","Category_019","2013/10/25",0
"28680","Product_0484","Whse_A","Category_013","2016/9/12",100
"28681","Product_2128","Whse_J","Category_009","2012/4/2",2
"28682","Product_1241","Whse_J","Category_019","2015/10/13",5000
"28683","Product_0141","Whse_J","Category_007","2013/10/25",2
"28684","Product_0007","Whse_J","Category_005","2013/10/23",200
"28685","Product_1360","Whse_J","Category_019","2012/7/6",5000
"28686","Product_1227","Whse_J","Category_019","2013/12/3",3000
"28687","Product_1840","Whse_J","Category_006","2014/8/13",500
"28688","Product_0120","Whse_A","Category_021","2015/6/25",10
"28689","Product_1270","Whse_J","Category_019","2012/11/13",3000
"28690","Product_1431","Whse_A","Category_019","2012/11/8",12000
"28691","Product_1094","Whse_S","Category_024","2011/12/29",2
"28692","Product_1470","Whse_A","Category_019","2014/9/11",2000
"28693","Product_0517","Whse_S","Category_022","2014/8/12",190
"28694","Product_1382","Whse_J","Category_019","2014/2/4",1000
"28695","Product_0534","Whse_J","Category_022","2013/4/4",4
"28696","Product_1248","Whse_J","Category_019","2012/12/25",5000
"28697","Product_0979","Whse_J","Category_028","2014/9/30",100
"28698","Product_1377","Whse_J","Category_019","2014/9/30",50000
"28699","Product_0627","Whse_J","Category_001","2013/9/20",4
"28700","Product_0981","Whse_A","Category_028","2013/9/10",200
"28701","Product_2167","Whse_C","Category_024","2016/7/28",100
"28702","Product_1195","Whse_S","Category_019","2013/6/4",5000
"28703","Product_1567","Whse_S","Category_019","2013/9/3",25000
"28704","Product_1254","Whse_J","Category_019","2015/2/13",200
"28705","Product_0311","Whse_A","Category_024","2016/12/21",1
"28706","Product_1818","Whse_J","Category_006","2013/3/29",5000
"28707","Product_0901","Whse_J","Category_023","2015/9/10",450
"28708","Product_1548","Whse_A","Category_019",NA,50
"28709","Product_0297","Whse_J","Category_015","2015/6/4",24
"28710","Product_1359","Whse_J","Category_019","2016/11/10",5000
"28711","Product_1359","Whse_J","Category_019","2013/1/7",1000
"28712","Product_1376","Whse_J","Category_019","2015/5/29",15000
"28713","Product_1675","Whse_J","Category_021","2013/2/7",1
"28714","Product_1301","Whse_J","Category_019","2012/8/27",1000
"28715","Product_1246","Whse_J","Category_019","2016/5/10",2000
"28716","Product_0093","Whse_C","Category_019","2014/12/11",19500
"28717","Product_0989","Whse_A","Category_028","2016/11/8",1200
"28718","Product_0670","Whse_J","Category_011","2012/6/20",10
"28719","Product_1966","Whse_J","Category_005","2015/6/4",200
"28720","Product_0329","Whse_J","Category_021","2016/11/8",7
"28721","Product_1296","Whse_J","Category_019","2014/8/17",0
"28722","Product_0979","Whse_J","Category_028","2014/10/7",400
"28723","Product_0342","Whse_S","Category_021","2012/8/10",2
"28724","Product_0037","Whse_J","Category_005","2013/12/20",500
"28725","Product_0639","Whse_S","Category_019","2013/1/29",18
"28726","Product_1241","Whse_J","Category_019","2012/2/3",30000
"28727","Product_0208","Whse_S","Category_007","2014/5/26",8
"28728","Product_0614","Whse_J","Category_001","2013/8/8",9
"28729","Product_0208","Whse_A","Category_007","2013/11/11",8
"28730","Product_1469","Whse_J","Category_019","2014/1/15",200
"28731","Product_1629","Whse_A","Category_019","2015/1/7",8000
"28732","Product_1015","Whse_J","Category_007","2013/4/22",100
"28733","Product_0460","Whse_S","Category_015","2013/9/24",50
"28734","Product_1447","Whse_J","Category_019","2013/7/16",2000
"28735","Product_1146","Whse_J","Category_028","2012/7/23",1
"28736","Product_1148","Whse_J","Category_006","2016/2/12",10000
"28737","Product_1275","Whse_J","Category_019","2014/6/18",100
"28738","Product_1454","Whse_J","Category_019","2015/11/9",100
"28739","Product_1350","Whse_S","Category_019","2016/12/13",1000
"28740","Product_1287","Whse_J","Category_019","2012/1/23",500
"28741","Product_1388","Whse_A","Category_019","2013/10/28",0
"28742","Product_0966","Whse_A","Category_006","2014/7/14",NA
"28743","Product_1653","Whse_J","Category_019","2014/7/15",2000
"28744","Product_0919","Whse_S","Category_023","2014/6/19",130
"28745","Product_0017","Whse_J","Category_005","2014/6/9",1000
"28746","Product_0036","Whse_S","Category_005","2014/8/12",500
"28747","Product_1384","Whse_A","Category_019","2015/5/19",500
"28748","Product_0410","Whse_J","Category_019","2013/3/26",1
"28749","Product_0031","Whse_J","Category_005","2016/4/14",1000
"28750","Product_0613","Whse_J","Category_001","2016/4/6",6
"28751","Product_1653","Whse_J","Category_019","2016/3/28",500
"28752","Product_1992","Whse_J","Category_005","2013/4/1",2700
"28753","Product_0495","Whse_A","Category_015","2014/11/25",6
"28754","Product_1286","Whse_J","Category_019","2013/4/15",2000
"28755","Product_0933","Whse_J","Category_006","2016/6/20",15000
"28756","Product_1452","Whse_J","Category_019","2016/5/24",1000
"28757","Product_1219","Whse_J","Category_019","2013/5/13",1000
"28758","Product_1705","Whse_J","Category_026","2016/9/23",22
"28759","Product_0784","Whse_J","Category_001","2015/12/9",5
"28760","Product_2001","Whse_J","Category_005","2016/1/12",1000
"28761","Product_1966","Whse_J","Category_005","2016/11/29",200
"28762","Product_1357","Whse_J","Category_019","2012/7/31",1000
"28763","Product_1342","Whse_S","Category_019","2013/7/18",20000
"28764","Product_1423","Whse_A","Category_019","2013/10/26",0
"28765","Product_1457","Whse_J","Category_019","2014/1/7",500
"28766","Product_0418","Whse_A","Category_019","2013/8/4",1000
"28767","Product_2171","Whse_J","Category_007","2013/2/13",1
"28768","Product_1193","Whse_J","Category_019","2016/9/26",100
"28769","Product_0774","Whse_J","Category_001","2016/6/30",25
"28770","Product_0583","Whse_J","Category_032","2014/1/10",120
"28771","Product_0614","Whse_C","Category_001","2016/7/8",2
"28772","Product_1246","Whse_J","Category_019","2012/6/4",2000
"28773","Product_0620","Whse_J","Category_001","2013/3/12",1
"28774","Product_1532","Whse_J","Category_019","2015/6/1",125
"28775","Product_1241","Whse_J","Category_019","2012/12/14",1000
"28776","Product_0981","Whse_A","Category_028","2016/5/2",20000
"28777","Product_1203","Whse_J","Category_019","2015/3/11",300
"28778","Product_1504","Whse_J","Category_019","2015/4/23",250
"28779","Product_1957","Whse_A","Category_029","2016/10/17",20
"28780","Product_1023","Whse_J","Category_007","2015/2/26",300
"28781","Product_1383","Whse_J","Category_019","2016/3/29",300
"28782","Product_1970","Whse_J","Category_005","2016/3/25",5000
"28783","Product_0657","Whse_J","Category_011","2014/1/23",2
"28784","Product_1359","Whse_J","Category_019","2012/4/11",5000
"28785","Product_1401","Whse_C","Category_019","2013/3/13",400
"28786","Product_0716","Whse_J","Category_001","2016/6/27",10
"28787","Product_1274","Whse_J","Category_019","2015/10/29",3000
"28788","Product_1300","Whse_J","Category_019","2014/2/6",100
"28789","Product_1241","Whse_C","Category_019","2014/8/4",50000
"28790","Product_1286","Whse_J","Category_019","2014/6/17",10000
"28791","Product_0407","Whse_J","Category_019","2012/11/7",50
